,Datum,Schluss DAX,Schluss EURO STOXX 50,Schluss Dow Jones,Schluss SMI,Schluss MSCI World,Schluss FTSE,Schluss ATX,Schluss SDAX,Schluss Tec DAX,Schluss NASDAQ 100,Schluss Nikkei,Schluss Hang Seng,Schluss SHANGHAI STOCK EXCHANGE B SHARES,Schluss Emerging Markets,Schluss Bovespa
524,2005-10-31,4929.07,3320.15,10440.07,7036.65,1194.768,5317.3,3298.74,4080.51,568.15,1579.18,13606.5,14386.37,59.76,626.604,30193.51
525,2005-11-02,4954.83,3320.62,10472.73,7117.39,1212.795,5358.6,3315.04,4068.07,575.59,1597.29,13894.78,14597.48,60.35,639.355,30899.71
526,2005-11-07,5024.2,3362.83,10586.23,7253.67,1206.973,5460.8,3362.05,4068.23,582.62,1629.27,14061.6,14365.79,60.35,635.831,30952.24
527,2005-11-08,5008.83,3361.75,10539.72,7257.48,1206.001,5460.9,3346.38,4080.12,581.26,1628.4,14036.73,14403.2,61.38,640.54,30967.18
528,2005-11-09,5011.38,3355.77,10546.21,7238.48,1210.526,5439.8,3326.41,4091.83,580.72,1630.21,14072.2,14597.55,61.56,641.587,30666.07
529,2005-11-10,5015.55,3361.05,10640.1,7243.14,1216.387,5423.5,3331.97,4075.22,576.99,1650.93,14080.88,14633.33,60.56,646.644,30708.57
530,2005-11-11,5090.75,3406.23,10686.04,7351.32,1213.605,5465.1,3341.74,4105.5,581.41,1653.36,14155.06,14740.6,60.89,647.823,30510.89
531,2005-11-14,5092.43,3412.19,10697.17,7313.01,1208.202,5470.0,3352.39,4125.84,581.88,1651.9,14116.04,14629.49,60.85,645.461,30218.88
532,2005-11-15,5110.61,3413.96,10686.44,7322.72,1207.996,5439.6,3350.05,4132.06,579.82,1644.31,14091.77,14627.41,60.67,648.707,30218.88
533,2005-11-16,5081.46,3391.59,10674.76,7268.5,1221.33,5430.0,3349.31,4121.74,574.82,1651.45,14170.87,14650.54,60.67,654.864,30482.12
534,2005-11-17,5099.72,3404.12,10720.22,7329.93,1227.142,5460.0,3392.85,4133.4,579.14,1676.39,14411.79,14787.98,60.83,657.739,31089.05
535,2005-11-18,5123.5,3427.18,10766.33,7431.38,1234.075,5498.9,3401.63,4131.83,582.0,1679.85,14623.12,14883.32,62.21,658.811,31102.37
536,2005-11-21,5170.61,3450.01,10820.28,7452.3,1236.457,5497.9,3391.4,4140.31,583.68,1686.23,14680.43,14885.57,62.77,653.119,31110.07
537,2005-11-25,5194.27,3466.08,10931.62,7498.7,1238.788,5523.8,3493.34,4170.58,584.76,1701.05,14784.29,15081.47,61.53,668.243,31919.66
538,2005-11-28,5176.59,3453.11,10890.72,7427.48,1237.868,5477.4,3494.16,4149.47,584.87,1684.39,14986.94,15100.0,61.32,665.583,31357.55
539,2005-11-29,5199.48,3463.67,10888.16,7440.7,1231.412,5491.0,3496.47,4137.82,585.34,1676.84,14927.7,15028.76,60.95,667.994,31651.55
540,2005-11-30,5193.4,3447.07,10805.87,7407.52,1244.462,5423.2,3493.37,4154.87,586.36,1672.56,14872.15,14937.14,60.93,672.356,31916.76
541,2005-12-01,5266.55,3501.54,10912.57,7536.94,1249.706,5486.1,3547.11,4167.64,590.62,1704.28,15130.5,15068.03,60.9,679.095,32617.18
542,2005-12-05,5266.86,3499.4,10835.01,7584.81,1252.667,5510.4,3564.68,4169.53,592.27,1694.77,15551.31,15158.82,59.07,687.52,32701.17
543,2005-12-06,5300.85,3516.84,10856.86,7611.96,1248.201,5538.8,3576.16,4177.26,593.09,1701.35,15423.38,14990.61,59.53,689.089,33223.42
544,2005-12-09,5282.13,3500.8,10778.58,7567.4,1260.547,5517.4,3591.04,4206.57,596.92,1692.62,15404.05,14910.51,59.92,688.56,32921.76
545,2005-12-12,5301.21,3514.07,10767.77,7567.51,1264.885,5501.5,3557.94,4190.23,594.66,1698.35,15738.7,14984.4,60.13,691.382,32965.94
546,2005-12-13,5310.28,3528.34,10823.72,7577.39,1270.943,5507.2,3581.28,4200.39,592.81,1705.77,15778.86,14942.62,59.73,692.131,33419.65
547,2005-12-14,5286.76,3519.12,10883.51,7516.33,1264.652,5521.1,3582.0,4190.26,587.72,1698.98,15464.58,14976.26,60.26,690.188,33629.47
548,2005-12-15,5295.82,3522.3,10881.67,7457.96,1267.829,5495.3,3577.87,4180.22,586.28,1701.7,15254.44,15059.02,59.95,689.64,33193.27
549,2005-12-16,5353.66,3556.76,10875.59,7491.03,1263.552,5531.6,3586.62,4183.36,588.33,1688.68,15173.07,15029.81,60.0,693.915,33291.82
550,2005-12-19,5350.18,3551.1,10836.53,7532.89,1262.173,5539.8,3571.39,4190.76,589.99,1664.36,15391.48,15182.89,59.14,693.497,33005.27
551,2005-12-20,5356.6,3561.11,10805.55,7516.69,1265.167,5547.9,3586.83,4195.27,589.75,1665.07,15641.26,15169.17,59.18,699.04,33066.53
552,2005-12-21,5397.23,3591.94,10833.73,7547.54,1270.024,5587.4,3586.48,4203.57,593.97,1670.61,15957.57,15221.42,59.3,700.085,33517.05
553,2005-12-22,5398.28,3591.02,10889.44,7515.23,1270.983,5597.0,3625.15,4209.1,597.61,1683.35,15941.37,15182.53,59.59,703.319,33512.86
554,2005-12-28,5447.15,3605.12,10796.26,7559.13,1266.525,5622.8,3652.66,4232.35,594.34,1667.1,16194.61,15101.54,61.74,707.682,33138.48
555,2005-12-29,5458.58,3616.33,10784.82,7619.96,1257.775,5638.3,3667.03,4238.47,596.5,1655.36,16344.2,15045.59,62.02,706.483,33455.94
556,2006-01-04,5523.62,3652.46,10880.15,7723.71,1295.402,5714.6,3763.89,4352.24,617.55,1695.83,16361.54,15200.06,62.93,737.875,35002.37
557,2006-01-05,5516.53,3650.24,10882.15,7703.32,1308.153,5691.2,3772.48,4354.4,619.94,1705.29,16425.37,15271.13,65.39,744.61,34936.11
558,2006-01-10,5494.71,3644.94,11011.58,7663.73,1311.644,5688.8,3788.87,4393.25,629.41,1744.02,16124.35,15569.91,70.76,753.238,35049.42
559,2006-01-11,5532.89,3668.61,11043.44,7752.06,1307.645,5731.5,3800.02,4414.07,628.58,1758.24,16363.59,15650.88,70.73,757.376,35952.24
560,2006-01-12,5542.13,3670.2,10962.36,7798.1,1306.768,5735.1,3830.25,4431.85,636.41,1747.35,16445.19,15719.37,72.49,756.752,35783.58
561,2006-01-13,5483.09,3629.25,10959.87,7802.5,1307.431,5711.0,3791.8,4428.19,632.88,1746.78,16454.95,15787.97,71.8,761.845,35897.12
562,2006-01-17,5460.16,3610.07,10896.32,7785.63,1285.169,5699.0,3799.76,4441.5,642.35,1736.39,15805.95,15576.2,71.13,738.698,36119.37
563,2006-01-18,5395.61,3570.17,10854.86,7726.45,1296.506,5663.7,3770.29,4417.37,649.62,1716.62,15341.18,15481.21,77.62,753.535,35805.19
564,2006-01-19,5430.84,3593.22,10880.71,7771.61,1281.701,5693.2,3832.03,4464.91,641.65,1729.92,15696.28,15670.42,84.81,754.218,36858.19
565,2006-01-20,5349.02,3550.8,10667.39,7697.53,1286.604,5672.4,3846.97,4470.15,642.86,1676.38,15696.69,15662.08,85.46,752.094,36694.65
566,2006-01-23,5348.72,3544.31,10688.77,7702.66,1289.022,5660.9,3872.43,4436.07,643.5,1676.3,15360.65,15464.77,85.83,762.144,36631.75
567,2006-01-24,5334.3,3532.68,10712.22,7692.56,1291.065,5633.8,3881.43,4436.79,644.92,1686.22,15648.89,15530.57,85.63,769.912,37399.67
568,2006-01-25,5427.09,3578.0,10709.74,7682.69,1301.379,5704.4,3881.57,4480.79,658.28,1677.0,15651.0,15520.39,86.52,772.456,37399.67
569,2006-01-26,5548.91,3641.42,10809.47,7749.41,1311.684,5722.6,3896.13,4519.73,668.45,1690.49,15891.02,15520.07,86.52,779.374,38014.36
570,2006-02-06,5666.78,3682.32,10798.27,7839.61,1289.58,5772.4,4017.36,4684.19,697.49,1657.54,16747.76,15548.06,92.81,773.409,37331.22
571,2006-02-07,5672.92,3680.8,10749.76,7837.34,1288.609,5746.8,4010.73,4690.64,697.52,1651.84,16720.99,15517.01,94.48,761.176,36568.51
572,2006-02-08,5666.41,3671.37,10858.62,7831.9,1293.823,5725.1,3982.31,4667.84,691.56,1670.47,16272.68,15373.44,93.52,768.863,36499.41
573,2006-02-09,5743.68,3726.81,10883.35,7873.61,1291.208,5808.7,4032.57,4710.83,701.99,1654.08,16439.67,15413.43,85.8,771.218,36882.31
574,2006-02-10,5701.47,3695.63,10919.05,7861.57,1286.072,5764.1,4022.48,4737.58,703.36,1663.75,16257.83,15425.95,85.58,760.625,36975.27
575,2006-02-13,5756.33,3727.46,10892.32,7889.28,1293.619,5793.5,3991.17,4773.94,707.45,1645.83,15877.66,15312.09,85.01,761.936,36113.95
576,2006-02-14,5763.4,3734.48,11028.39,7882.43,1295.822,5792.3,3959.03,4761.82,710.82,1661.95,16184.87,15420.32,85.33,762.251,36626.88
577,2006-02-15,5764.37,3729.79,11058.97,7797.2,1303.183,5791.5,3979.15,4742.96,714.04,1673.15,15932.83,15423.26,86.32,768.462,37260.32
578,2006-02-16,5789.25,3756.47,11120.68,7906.58,1301.876,5828.9,4064.14,4779.48,714.03,1688.61,16043.67,15450.88,83.83,778.562,38256.39
579,2006-02-17,5795.48,3767.7,11115.32,7917.12,1302.387,5846.2,4079.47,4777.59,711.54,1675.21,15713.45,15475.69,84.06,785.277,38421.83
580,2006-02-21,5801.04,3779.51,11069.06,8002.56,1308.603,5857.7,4158.59,4834.23,730.1,1655.68,15894.94,15627.24,85.08,779.072,38165.97
581,2006-02-22,5862.06,3818.48,11137.17,8040.51,1311.657,5872.4,4134.55,4826.93,735.74,1677.52,15781.78,15635.72,85.07,784.884,38216.97
582,2006-02-23,5857.88,3813.29,11069.22,7983.75,1313.123,5836.0,4146.62,4851.92,735.36,1672.29,16096.1,15812.53,85.87,786.06,38405.48
583,2006-02-24,5870.79,3826.0,11061.85,7954.33,1319.067,5860.5,4135.59,4897.72,743.16,1676.5,16101.91,15856.05,88.03,790.318,38610.39
584,2006-02-27,5915.15,3840.56,11097.55,7995.05,1309.451,5875.9,4153.29,4934.78,761.3,1695.66,16192.95,15949.89,86.17,782.106,38610.39
585,2006-02-28,5796.04,3774.51,10993.41,7892.63,1316.333,5791.5,4068.47,4910.78,743.43,1670.57,16205.43,15918.48,86.28,787.221,38610.39
586,2006-03-01,5866.61,3806.03,11053.53,7980.36,1314.16,5844.1,4049.97,4909.46,747.22,1694.58,15964.46,15818.09,86.79,791.846,39177.87
587,2006-03-02,5783.49,3763.73,11025.51,7926.22,1311.698,5833.0,4009.72,4908.8,737.22,1693.78,15909.76,15882.45,85.52,784.846,39125.84
588,2006-03-03,5721.46,3733.95,11021.59,7915.98,1308.704,5858.7,4032.93,4900.95,736.55,1684.32,15663.34,15802.0,86.49,781.974,39239.75
589,2006-03-06,5754.06,3754.07,10958.59,7917.18,1298.578,5897.8,4064.17,4930.78,740.53,1669.94,15901.16,15811.83,86.26,758.383,38353.98
590,2006-03-07,5739.28,3745.2,10980.69,7864.26,1295.721,5857.4,3987.06,4899.44,721.57,1661.02,15726.02,15602.36,81.93,749.473,37422.58
591,2006-03-08,5673.36,3727.96,11005.74,7831.52,1299.059,5812.9,3906.58,4820.27,707.97,1660.35,15627.49,15493.09,81.38,749.969,37289.08
592,2006-03-10,5804.92,3798.46,11076.34,7970.64,1312.834,5907.9,3946.05,4864.26,722.18,1648.23,16115.63,15445.05,81.73,762.19,36890.69
593,2006-03-13,5855.16,3824.97,11076.02,8035.44,1325.378,5952.8,3990.44,4898.27,733.11,1653.79,16361.51,15542.07,83.8,763.588,36792.98
594,2006-03-14,5870.88,3833.48,11151.34,8034.22,1330.391,5950.6,3965.55,4913.49,728.58,1681.15,16238.36,15519.76,83.31,773.781,37541.49
595,2006-03-15,5898.48,3842.16,11209.77,8012.57,1334.481,5965.1,4031.79,4937.34,727.92,1694.46,16319.04,15720.36,84.41,778.652,38243.99
596,2006-03-16,5897.79,3839.71,11253.24,8017.96,1338.583,5993.2,4046.67,4952.93,727.04,1679.05,16096.21,15729.04,84.69,782.387,38156.64
597,2006-03-17,5882.38,3832.43,11279.65,8047.12,1340.145,5999.4,4082.87,4986.07,725.65,1685.66,16339.73,15801.66,83.79,784.614,38049.17
598,2006-03-20,5902.79,3842.1,11274.53,8059.42,1332.258,5991.7,4059.06,5000.18,728.44,1688.98,16624.8,15929.95,85.92,776.368,38203.53
599,2006-03-22,5932.31,3868.48,11317.43,8064.02,1330.181,6007.5,4075.9,5022.32,726.1,1676.32,16495.48,15642.81,87.48,772.574,37850.59
600,2006-03-23,5947.11,3860.13,11270.29,8024.1,1335.517,5990.1,4093.33,5048.81,730.06,1670.73,16489.37,15771.17,88.03,774.136,37473.85
601,2006-03-24,5973.14,3870.89,11279.97,8045.08,1333.874,6036.3,4070.49,5069.52,732.21,1679.81,16560.87,15716.46,87.4,777.99,37577.05
602,2006-03-28,5890.63,3811.22,11154.54,7972.91,1332.288,5935.7,4041.26,5026.94,726.55,1673.03,16690.24,15856.58,87.6,772.32,36682.21
603,2006-04-07,5952.92,3823.11,11120.04,8105.19,1347.243,6026.1,4129.94,5180.4,725.2,1723.03,17563.37,16471.78,92.69,810.849,38926.49
604,2006-04-10,6003.4,3843.52,11141.33,8109.31,1337.234,6067.0,4144.39,5193.04,727.71,1718.86,17456.58,16521.59,93.84,807.735,38474.73
605,2006-04-11,5908.47,3788.81,11089.63,8029.06,1333.492,6016.5,4138.74,5168.31,720.46,1704.4,17418.13,16475.81,93.27,803.926,37901.19
606,2006-04-12,5901.25,3776.94,11129.97,7976.57,1334.901,6000.8,4110.15,5107.81,716.2,1704.75,17162.55,16310.76,91.83,803.629,38427.41
607,2006-04-13,5918.57,3779.94,11137.65,8007.34,1334.976,6029.4,4129.96,5121.89,720.1,1712.07,17199.15,16429.45,90.01,809.063,38082.13
608,2006-04-18,5902.58,3770.79,11268.77,7961.35,1363.389,6044.1,4150.69,5108.07,728.21,1726.64,17232.86,16637.53,92.94,838.247,39572.47
609,2006-04-19,5993.76,3820.96,11278.77,8050.86,1363.762,6089.8,4226.86,5170.47,735.85,1734.04,17350.12,16830.44,94.46,839.734,39937.74
610,2006-04-20,6063.28,3860.0,11342.89,8056.98,1370.009,6081.4,4249.12,5217.69,732.46,1728.9,17317.53,16944.34,93.32,843.602,39774.59
611,2006-04-21,6094.75,3888.46,11347.45,8093.47,1365.409,6132.7,4258.5,5269.49,740.2,1709.02,17403.96,16912.15,94.69,840.737,39774.59
612,2006-04-24,6079.09,3862.27,11336.32,8076.25,1364.386,6098.7,4246.16,5261.08,738.89,1706.44,16914.4,16705.67,92.33,836.403,39754.82
613,2006-04-25,6078.8,3871.09,11283.25,8041.02,1369.508,6086.6,4291.32,5275.17,738.9,1701.47,16970.29,16577.77,91.38,844.861,39738.07
614,2006-04-26,6107.12,3887.0,11354.49,8071.1,1374.534,6104.3,4302.41,5304.75,739.91,1702.2,17055.93,16672.66,91.54,839.487,40410.06
615,2006-04-27,6067.74,3865.42,11382.51,8080.12,1373.384,6060.0,4226.78,5292.13,726.56,1717.14,17114.54,16742.85,91.1,841.586,39751.44
616,2006-04-28,6009.89,3839.9,11367.14,8047.29,1375.207,6023.1,4174.12,5297.93,731.3,1700.71,16906.23,16661.3,90.74,845.028,40363.42
617,2006-05-08,6127.98,3877.53,11584.54,8103.62,1406.276,6067.1,4344.35,5420.99,760.32,1715.23,17291.67,17301.79,93.66,881.245,41515.49
618,2006-05-09,6140.72,3890.94,11639.77,8122.08,1402.547,6105.6,4256.43,5442.22,754.53,1711.17,17190.91,17133.99,95.54,879.348,41979.29
619,2006-05-10,6118.38,3863.56,11642.65,8112.87,1391.15,6083.4,4295.71,5445.89,759.43,1694.82,16951.93,17080.59,96.61,873.293,41710.12
620,2006-05-11,6054.72,3837.86,11500.73,8097.27,1373.124,6042.0,4319.11,5454.41,753.84,1657.48,16862.14,17140.78,97.24,856.955,40847.07
621,2006-05-12,5916.28,3750.44,11380.99,7954.1,1363.72,5912.1,4232.65,5313.03,728.02,1635.81,16601.78,16901.85,99.42,820.113,40211.97
622,2006-05-15,5857.03,3711.16,11428.77,7853.94,1360.574,5841.3,4090.07,5162.16,703.46,1634.78,16486.91,16494.84,101.41,817.38,39271.45
623,2006-05-16,5851.92,3730.36,11419.89,7887.09,1336.154,5846.2,4026.61,5141.82,703.73,1623.69,16158.42,16393.11,99.51,816.159,39416.44
624,2006-05-17,5652.72,3605.19,11205.61,7658.52,1325.072,5675.5,3907.47,5046.74,684.47,1598.91,16307.67,16615.55,100.56,791.701,38290.68
625,2006-05-18,5666.07,3606.33,11128.29,7602.3,1321.982,5671.6,3830.19,4870.04,662.64,1587.11,16087.18,16266.52,98.75,786.477,37807.15
626,2006-05-19,5672.28,3625.25,11144.06,7614.25,1308.233,5657.4,3846.48,4916.21,656.71,1600.86,16155.45,16313.36,99.93,750.015,37732.86
627,2006-05-22,5546.24,3539.77,11125.33,7430.21,1314.306,5532.7,3559.01,4649.63,628.1,1584.57,15857.87,15805.52,98.64,763.241,36496.92
628,2006-05-23,5678.49,3620.28,11098.35,7572.47,1306.632,5678.7,3729.23,4746.73,649.59,1569.01,15599.2,15864.56,95.22,748.694,36204.15
629,2006-05-24,5587.23,3574.86,11117.32,7481.33,1319.74,5587.1,3655.13,4695.03,642.27,1580.18,15907.2,15822.64,95.44,751.036,35791.96
630,2006-05-26,5788.36,3699.8,11278.61,7679.47,1334.569,5791.0,3802.68,4849.14,661.54,1606.37,15970.76,15895.1,95.28,773.749,38629.71
631,2006-05-30,5622.43,3590.91,11094.43,7533.31,1322.246,5652.0,3742.34,4799.09,650.62,1571.29,15859.45,15857.89,97.62,751.001,36412.51
632,2006-06-01,5707.59,3648.33,11260.28,7617.33,1342.763,5749.7,3794.27,4873.75,663.45,1616.57,15503.74,15645.27,98.06,767.117,37743.98
633,2006-06-02,5687.04,3636.89,11247.87,7665.08,1326.149,5764.6,3868.16,4927.79,670.11,1612.9,15789.31,15912.71,97.27,759.542,37942.18
634,2006-06-06,5502.81,3529.1,11002.14,7497.02,1298.126,5669.8,3684.27,4793.56,642.0,1575.39,15384.86,15973.11,94.78,726.305,36540.91
635,2006-06-07,5543.93,3562.36,10930.9,7549.79,1276.068,5706.3,3668.95,4744.08,638.13,1565.22,15096.01,15816.55,91.93,697.333,35262.47
636,2006-06-08,5383.28,3462.37,10938.82,7344.28,1283.849,5562.9,3520.25,4581.71,614.7,1561.55,14633.03,15450.11,91.2,706.107,35437.78
637,2006-06-09,5464.08,3520.99,10891.92,7434.57,1269.595,5655.2,3495.91,4639.4,629.62,1550.97,14750.84,15628.69,86.88,695.105,35074.63
638,2006-06-12,5395.55,3480.76,10792.58,7332.69,1243.938,5620.9,3487.03,4578.07,617.01,1520.31,14833.01,15621.44,85.36,665.276,33554.52
639,2006-06-13,5292.14,3408.02,10706.14,7154.86,1250.878,5519.6,3324.05,4445.92,593.64,1516.85,14218.6,15234.42,86.22,673.305,32847.61
640,2006-06-16,5376.01,3463.56,11014.55,7294.55,1269.094,5597.4,3431.56,4562.67,615.07,1562.84,14879.34,15842.65,89.42,701.943,34398.92
641,2006-06-19,5439.23,3490.24,10942.11,7363.99,1270.339,5626.1,3502.42,4662.13,624.62,1548.94,14860.35,15768.86,89.17,692.964,33897.35
642,2006-06-20,5493.61,3514.83,10974.84,7397.92,1280.152,5658.2,3500.22,4636.56,625.73,1548.32,14648.41,15608.97,87.88,698.417,33632.14
643,2006-06-21,5503.41,3526.86,11079.46,7420.07,1279.572,5665.0,3512.1,4631.64,627.65,1573.56,14644.26,15659.36,87.64,702.821,34546.64
644,2006-06-22,5533.42,3544.85,11019.11,7483.33,1277.425,5684.1,3532.98,4647.18,633.7,1554.49,15135.69,15826.7,88.03,699.762,34316.77
645,2006-06-23,5529.74,3550.15,10989.09,7485.8,1281.197,5692.1,3575.29,4652.22,634.48,1551.05,15124.04,15808.81,89.33,699.855,34661.22
646,2006-06-26,5514.63,3534.84,11045.28,7463.63,1274.311,5681.2,3594.1,4642.67,633.01,1556.17,15152.4,15804.81,91.27,706.51,34631.24
647,2006-06-27,5459.15,3506.93,10924.74,7406.83,1273.367,5652.3,3605.13,4627.38,622.74,1527.0,15171.81,15774.7,91.68,708.374,34375.73
648,2006-06-28,5456.87,3506.02,10973.56,7431.9,1299.161,5678.6,3574.97,4574.77,617.54,1538.25,14886.11,15742.66,91.42,723.525,34834.65
649,2006-06-29,5581.67,3582.61,11190.8,7541.08,1319.934,5791.5,3619.63,4615.3,635.5,1585.56,15121.15,15865.22,92.72,747.545,36486.67
650,2006-06-30,5683.31,3648.92,11150.22,7652.1,1327.958,5833.4,3745.72,4694.02,652.15,1575.23,15505.18,16267.62,92.39,758.794,36630.66
651,2006-07-03,5712.69,3662.92,11228.02,7720.68,1330.69,5884.4,3807.8,4729.58,667.2,1586.25,15571.62,16326.66,93.6,762.869,37354.56
652,2006-07-05,5625.63,3618.64,11151.82,7659.17,1320.02,5826.7,3773.52,4687.6,653.79,1553.95,15523.94,16267.18,91.82,749.573,36378.03
653,2006-07-06,5695.47,3662.39,11225.3,7704.64,1319.115,5890.0,3845.5,4715.05,657.52,1551.55,15321.4,16440.99,93.66,751.518,36533.13
654,2006-07-07,5681.85,3651.33,11090.67,7655.21,1319.84,5888.9,3811.44,4722.95,646.53,1533.71,15307.61,16459.78,94.14,755.987,36101.98
655,2006-07-10,5706.32,3666.51,11103.55,7704.36,1318.012,5896.9,3791.46,4724.35,646.51,1520.9,15552.81,16603.81,93.13,752.799,36140.64
656,2006-07-11,5616.04,3617.78,11134.77,7669.39,1305.849,5857.3,3738.01,4717.63,638.36,1533.06,15473.82,16490.13,94.48,752.709,36553.56
657,2006-07-12,5637.82,3630.5,11013.18,7706.95,1289.897,5860.6,3783.49,4733.48,640.76,1501.46,15249.32,16522.21,95.28,734.566,36229.71
658,2006-07-13,5527.29,3562.56,10846.29,7587.96,1274.685,5765.0,3711.3,4649.49,617.69,1478.16,15097.95,16305.48,90.49,722.679,35354.28
659,2006-07-14,5422.22,3508.25,10739.35,7506.78,1266.102,5707.6,3641.03,4558.92,601.65,1462.17,14845.24,16135.71,90.94,710.333,35349.68
660,2006-07-19,5539.29,3585.65,11011.42,7603.57,1288.241,5778.0,3621.4,4484.96,596.76,1490.6,14500.26,16097.54,90.27,734.994,36785.45
661,2006-07-20,5545.82,3589.63,10928.1,7659.57,1279.854,5770.9,3639.95,4542.21,601.84,1466.89,14946.84,16472.62,91.21,729.887,35846.84
662,2006-07-21,5451.01,3557.08,10868.38,7618.14,1295.76,5719.7,3570.21,4494.43,590.99,1451.88,14821.26,16464.18,92.44,731.345,35510.67
663,2006-07-24,5578.05,3632.93,11051.05,7780.28,1303.927,5833.9,3613.61,4525.84,603.22,1482.34,14794.5,16480.59,92.46,739.413,36224.39
664,2006-07-25,5565.76,3631.5,11103.71,7784.8,1303.989,5851.2,3646.41,4521.34,615.8,1489.52,15005.24,16583.86,93.84,740.474,36680.83
665,2006-07-26,5583.1,3640.75,11102.51,7815.13,1313.625,5877.1,3697.98,4535.25,613.98,1487.88,14884.07,16617.24,93.9,755.897,36595.17
666,2006-07-27,5659.07,3681.55,11100.43,7856.48,1328.161,5929.5,3700.48,4575.03,617.75,1478.53,15179.78,16916.77,93.08,755.407,36887.72
667,2006-07-28,5705.42,3710.6,11219.7,7946.5,1327.233,5974.9,3711.49,4591.17,614.06,1510.3,15342.87,16955.04,92.79,755.842,37381.06
668,2006-07-31,5681.97,3691.87,11185.68,7941.83,1318.658,5928.3,3716.0,4644.65,620.58,1509.43,15456.81,16971.34,90.89,748.664,37077.12
669,2006-08-02,5680.82,3696.35,11199.93,7905.19,1327.09,5932.1,3739.51,4653.5,637.91,1500.48,15464.29,17032.75,89.77,756.693,37296.41
670,2006-08-04,5723.03,3718.09,11240.35,7891.03,1324.404,5889.4,3753.73,4669.21,644.21,1503.84,15499.18,16887.8,89.35,760.834,37847.88
671,2006-08-07,5626.67,3658.25,11219.38,7790.84,1324.232,5828.8,3728.7,4633.28,636.06,1494.13,15154.06,16953.55,89.03,764.792,37697.55
672,2006-08-08,5651.92,3668.1,11173.59,7793.26,1326.959,5818.1,3714.35,4628.3,637.48,1484.8,15464.66,17048.2,89.5,772.149,37600.44
673,2006-08-09,5702.81,3707.19,11076.18,7882.93,1322.277,5860.5,3704.78,4607.64,634.53,1485.64,15656.59,17346.58,89.4,767.987,37255.12
674,2006-08-10,5630.96,3675.44,11124.37,7844.23,1318.503,5823.4,3706.47,4602.85,621.21,1496.28,15630.91,17222.14,90.45,768.478,37353.76
675,2006-08-11,5628.37,3675.06,11088.03,7858.57,1323.134,5820.1,3679.77,4622.11,627.51,1486.74,15565.02,17249.95,90.51,766.59,36944.43
676,2006-08-14,5692.0,3719.11,11097.87,7925.1,1338.812,5870.9,3722.63,4677.53,633.89,1494.33,15857.11,17290.01,88.35,769.334,36556.88
677,2006-08-16,5812.94,3791.1,11327.12,8089.71,1354.748,5896.6,3778.34,4719.8,649.26,1570.06,16071.36,17451.03,89.36,783.48,37677.81
678,2006-08-17,5833.51,3800.1,11334.96,8112.76,1354.907,5900.4,3760.93,4725.17,658.24,1573.59,16020.84,17373.05,88.87,777.223,37558.89
679,2006-08-18,5817.02,3791.4,11381.47,8084.18,1354.354,5903.4,3759.73,4726.06,660.53,1576.46,16105.98,17330.7,89.06,772.002,37551.71
680,2006-08-21,5794.83,3777.25,11345.05,8057.59,1354.184,5915.2,3730.34,4717.2,653.46,1561.12,15969.04,17007.88,89.21,776.547,37164.06
681,2006-08-22,5818.41,3792.55,11339.84,8080.62,1348.503,5902.6,3710.43,4715.44,655.14,1563.43,16181.17,17149.75,89.66,769.95,36677.51
682,2006-08-23,5775.54,3758.98,11297.9,8069.69,1348.524,5876.7,3710.41,4706.61,651.5,1550.41,16163.03,17088.39,89.66,764.884,35515.68
683,2006-08-24,5814.08,3781.87,11304.46,8098.97,1345.064,5869.1,3694.96,4700.23,646.66,1555.19,15960.62,16883.04,90.03,766.006,35797.26
684,2006-08-29,5847.02,3806.81,11369.94,8165.58,1358.696,5888.3,3728.25,4721.86,643.35,1573.65,15890.56,17083.28,91.5,776.867,36303.67
685,2006-08-31,5859.57,3808.7,11381.15,8167.96,1365.171,5906.1,3735.64,4760.89,647.29,1579.73,16140.76,17392.27,91.78,778.571,36232.22
686,2006-09-01,5876.54,3820.89,11464.15,8189.1,1373.016,5949.1,3788.14,4798.24,651.81,1589.47,16134.25,17423.72,91.06,789.965,37329.15
687,2006-09-05,5884.07,3817.76,11469.28,8226.22,1355.844,5981.7,3774.61,4815.27,648.87,1603.69,16385.96,17438.8,91.42,780.89,37367.96
688,2006-09-06,5813.06,3772.21,11406.2,8172.78,1343.011,5929.3,3727.1,4801.57,643.25,1572.2,16284.09,17258.51,91.57,770.736,36709.87
689,2006-09-08,5795.26,3750.08,11392.11,8167.04,1337.718,5879.3,3716.15,4769.93,638.18,1574.71,16080.46,17145.76,91.13,754.723,36558.48
690,2006-09-11,5798.46,3742.06,11396.84,8094.07,1349.306,5850.8,3677.2,4753.87,632.41,1583.78,15794.38,16948.59,90.93,759.736,35772.49
691,2006-09-12,5873.85,3788.96,11498.09,8195.14,1353.515,5895.5,3682.55,4783.58,639.89,1615.75,15719.34,17075.4,90.79,767.259,36146.66
692,2006-09-13,5906.12,3805.55,11543.32,8215.71,1356.583,5892.2,3697.01,4823.05,645.94,1623.99,15750.05,17210.04,89.03,769.132,36549.71
693,2006-09-14,5907.37,3796.59,11527.39,8181.81,1355.099,5877.2,3729.29,4829.88,649.38,1625.98,15942.39,17183.45,89.35,771.515,36153.09
