,Datum,Schluss DAX,Schluss EURO STOXX 50,Schluss Dow Jones,Schluss SMI,Schluss MSCI World,Schluss FTSE,Schluss ATX,Schluss SDAX,Schluss Tec DAX,Schluss NASDAQ 100,Schluss Nikkei,Schluss Hang Seng,Schluss SHANGHAI STOCK EXCHANGE B SHARES,Schluss Emerging Markets,Schluss Bovespa
1969,05.03.2013,7870.310,2683.020,14253.770,7718.460,1420.254,6431.950,2509.590,6061.360,920.130,2799.250,11683.450,22560.500,272.509,1049.937,55950.730
1970,06.03.2013,7919.330,2679.890,14296.240,7698.720,1422.258,6427.640,2506.430,6046.270,920.310,2792.560,11932.270,22777.840,275.234,1059.842,57940.140
1971,07.03.2013,7939.770,2690.850,14329.490,7708.960,1424.883,6439.160,2509.270,6034.330,922.150,2799.490,11968.080,22771.440,274.597,1057.924,58846.810
1972,08.03.2013,7986.470,2728.780,14397.070,7744.840,1428.716,6483.580,2548.840,6033.230,919.080,2804.110,12283.620,23091.950,271.924,1065.940,58432.750
1973,11.03.2013,7984.290,2718.710,14447.290,7758.650,1434.828,6503.630,2526.520,6012.350,921.270,2811.860,12349.050,23090.820,270.741,1063.563,58544.790
1974,12.03.2013,7966.120,2711.850,14450.060,7802.930,1433.278,6510.620,2509.140,6025.380,926.760,2800.810,12314.810,22890.600,265.402,1057.653,58208.610
1975,13.03.2013,7970.910,2704.730,14455.280,7780.880,1429.838,6481.500,2493.900,5993.280,923.040,2798.680,12239.660,22556.650,261.595,1049.084,57385.900
1976,14.03.2013,8058.370,2744.700,14539.140,7842.850,1440.207,6529.410,2512.700,6031.490,927.390,2807.300,12381.190,22619.180,262.874,1047.698,57281.020
1977,15.03.2013,8042.850,2725.720,14514.110,7864.390,1444.476,6489.650,2496.470,6044.990,924.820,2799.410,12560.950,22533.110,263.727,1042.240,56869.280
1978,18.03.2013,8010.700,2705.470,14452.060,7830.370,1430.967,6457.920,2470.820,6021.140,924.630,2792.300,12220.630,22083.360,260.618,1030.111,56972.960
1979,19.03.2013,7947.790,2671.960,14455.820,7789.600,1426.753,6441.320,2443.660,5968.000,917.250,2787.270,12468.230,22041.860,262.642,1024.963,56361.240
1980,21.03.2013,7932.510,2683.920,14421.490,7762.300,1426.663,6388.550,2452.360,5911.480,915.310,2774.850,12635.690,22225.880,269.043,1022.428,55576.670
1981,22.03.2013,7911.350,2681.670,14512.030,7744.330,1432.331,6392.760,2421.680,5894.750,914.430,2800.810,12338.530,22115.300,269.566,1015.465,55243.400
1982,25.03.2013,7870.900,2649.280,14447.750,7758.220,1426.714,6378.380,2379.690,5874.780,920.400,2789.450,12546.460,22251.150,269.660,1022.271,54873.120
1983,26.03.2013,7879.670,2641.120,14559.650,7800.050,1432.636,6399.370,2376.340,5893.830,928.540,2806.500,12471.620,22311.080,268.540,1028.653,55671.390
1984,27.03.2013,7789.090,2612.460,14526.160,7780.170,1428.946,6387.560,2357.950,5714.180,918.330,2809.980,12493.790,22464.820,268.856,1032.050,56034.290
1985,28.03.2013,7795.310,2624.020,14578.540,7813.670,1434.619,6411.740,2352.010,5697.880,932.030,2818.690,12335.960,22299.630,265.030,1032.615,56352.090
1986,02.04.2013,7943.870,2679.800,14662.010,7899.300,1435.412,6490.660,2382.550,5792.360,940.920,2820.620,12003.430,22367.820,265.563,1029.101,54889.100
1987,03.04.2013,7874.750,2639.010,14550.350,7875.100,1425.587,6420.280,2373.750,5737.100,941.970,2795.040,12362.200,22337.490,264.115,1024.993,55562.740
1988,08.04.2013,7662.640,2589.250,14613.480,7691.840,1426.451,6276.940,2336.440,5668.700,912.640,2786.130,13192.590,21718.050,260.794,1007.137,55092.310
1989,09.04.2013,7637.510,2595.130,14673.460,7653.950,1433.010,6313.210,2380.240,5689.600,910.370,2804.670,13192.350,21870.340,262.981,1015.927,55912.040
1990,10.04.2013,7810.630,2661.620,14802.240,7771.370,1452.413,6387.370,2440.440,5783.130,924.050,2859.210,13288.130,22034.560,261.055,1024.490,56186.560
1991,11.04.2013,7871.630,2674.330,14865.140,7815.280,1462.815,6416.140,2469.630,5824.780,938.300,2859.070,13549.160,22101.270,260.926,1029.221,55400.910
1992,12.04.2013,7744.770,2633.470,14865.060,7760.600,1456.537,6384.390,2437.410,5812.110,929.310,2856.480,13485.140,22089.050,260.733,1019.610,54962.650
1993,15.04.2013,7712.630,2624.710,14599.200,7754.730,1431.095,6343.600,2380.500,5733.860,923.930,2797.470,13275.660,21772.670,253.066,1003.293,52949.930
1994,16.04.2013,7682.580,2609.300,14756.780,7717.600,1438.808,6304.580,2371.660,5720.440,911.720,2838.410,13221.440,21672.030,255.052,1008.922,53990.830
1995,17.04.2013,7503.030,2553.490,14618.590,7533.810,1420.703,6244.210,2343.110,5572.890,898.390,2781.980,13382.890,21569.670,256.746,1001.104,52881.960
1996,18.04.2013,7473.730,2555.500,14537.140,7578.970,1413.722,6243.670,2325.820,5577.470,896.630,2741.950,13220.070,21512.520,256.792,997.332,53165.910
1997,19.04.2013,7459.960,2575.160,14547.510,7618.760,1422.253,6286.590,2343.700,5625.740,906.690,2780.460,13316.480,22013.570,263.722,1011.171,53928.920
1998,22.04.2013,7478.110,2583.620,14567.170,7609.100,1427.075,6280.620,2352.580,5636.000,910.860,2810.070,13568.370,22044.370,263.666,1011.957,54297.730
1999,23.04.2013,7658.210,2662.880,14719.460,7802.480,1443.856,6406.120,2392.090,5718.680,919.850,2835.370,13529.650,21806.610,258.636,1009.806,54884.750
2000,24.04.2013,7759.030,2702.050,14676.300,7859.630,1450.793,6431.760,2413.030,5761.860,921.040,2834.120,13843.460,22183.050,262.320,1017.712,54984.230
2001,25.04.2013,7832.860,2704.410,14700.800,7901.240,1459.258,6442.590,2438.020,5795.350,923.850,2848.660,13926.080,22401.240,261.982,1027.301,54963.320
2002,26.04.2013,7814.760,2683.430,14712.550,7856.320,1457.799,6426.420,2404.800,5764.920,920.820,2840.550,13884.130,22547.710,255.502,1022.362,54252.040
2003,02.05.2013,7961.710,2718.900,14831.580,7902.210,1469.723,6460.710,2362.780,5834.960,921.610,2911.140,13694.040,22668.300,253.054,1037.331,55321.930
2004,07.05.2013,8181.780,2769.080,15056.200,7977.540,1492.065,6557.300,2421.710,5903.660,935.920,2952.880,14180.240,23047.090,264.197,1052.483,56274.660
2005,08.05.2013,8249.710,2784.620,15105.120,8093.020,1503.663,6583.480,2410.780,5947.300,945.250,2968.240,14285.690,23244.350,264.618,1061.093,55804.800
2006,10.05.2013,8278.590,2785.240,15118.490,8177.850,1495.839,6624.980,2444.580,5967.980,948.360,2981.020,14607.540,23321.220,264.973,1050.743,55107.800
2007,13.05.2013,8279.290,2777.390,15091.680,8147.680,1497.398,6631.760,2447.200,5962.150,951.320,2982.090,14782.210,22989.810,263.914,1041.905,54447.770
2008,14.05.2013,8339.110,2795.630,15215.250,8187.750,1505.972,6686.060,2489.670,6007.880,962.730,2996.050,14758.420,22930.280,262.350,1046.177,54666.820
2009,15.05.2013,8362.420,2809.580,15275.690,8313.080,1510.866,6693.550,2494.920,6011.020,966.690,3002.620,15096.030,23044.240,263.261,1046.097,54936.410
2010,16.05.2013,8369.870,2806.700,15233.220,8256.150,1508.015,6687.800,2484.770,5961.900,970.400,2999.340,15037.240,23082.680,265.753,1046.332,54772.620
2011,21.05.2013,8472.200,2821.650,15387.580,8318.420,1520.635,6803.870,2521.120,6027.690,968.870,3026.450,15381.020,23366.370,269.333,1048.125,56265.320
2012,22.05.2013,8530.890,2835.010,15307.170,8407.610,1512.895,6840.270,2494.870,6019.650,975.800,2999.130,15627.260,23261.080,269.032,1048.095,56429.270
2013,23.05.2013,8351.980,2776.780,15294.500,8168.520,1493.443,6696.790,2448.170,5935.670,960.990,2991.450,14483.980,22669.680,265.713,1025.917,56349.910
2014,24.05.2013,8305.320,2764.290,15303.100,8168.780,1492.745,6654.340,2447.920,5976.290,957.980,2991.020,14612.450,22618.670,267.652,1026.675,56406.210
2015,28.05.2013,8480.870,2835.870,15409.390,8221.220,1497.127,6762.010,2473.130,6110.610,979.260,3011.940,14311.980,22924.250,269.668,1030.821,56036.260
2016,29.05.2013,8336.580,2786.540,15302.800,8028.640,1489.440,6627.170,2450.610,6078.510,966.380,2994.820,14326.460,22554.930,269.816,1020.415,54634.690
2017,31.05.2013,8348.840,2769.640,15115.570,7947.010,1471.933,6583.090,2416.690,6084.650,964.920,2981.760,13774.540,22392.160,263.559,1008.878,53506.080
2018,03.06.2013,8285.800,2747.740,15254.030,7780.980,1472.736,6525.120,2410.810,6010.460,955.050,2990.790,13261.820,22282.190,266.567,998.549,53944.360
2019,04.06.2013,8295.960,2755.700,15177.540,7875.680,1473.481,6558.580,2411.650,6070.530,957.920,2973.690,13533.760,22285.520,262.544,1004.027,54017.900
2020,05.06.2013,8196.180,2709.330,14960.590,7747.840,1450.946,6419.310,2408.140,6000.610,950.590,2937.140,13014.870,22069.240,262.628,991.378,53010.750
2021,06.06.2013,8098.810,2676.210,15040.620,7622.740,1454.909,6336.110,2360.990,5940.780,947.190,2950.300,12904.020,21838.430,261.291,985.051,52884.830
2022,07.06.2013,8254.680,2724.080,15248.120,7784.840,1470.216,6411.990,2409.060,5978.440,956.030,2990.870,12877.530,21575.260,259.805,980.637,51618.630
2023,13.06.2013,8095.390,2661.710,15176.080,7627.530,1464.201,6304.630,2350.230,5891.720,945.000,2962.900,12445.380,20887.040,252.930,943.589,50414.890
2024,14.06.2013,8127.960,2667.320,15070.180,7635.960,1463.828,6308.260,2369.760,5930.230,947.360,2943.860,12686.520,20969.140,255.628,953.683,49332.340
2025,17.06.2013,8215.730,2702.690,15179.850,7729.710,1476.973,6330.490,2371.180,5967.280,952.110,2971.260,13033.120,21225.900,254.145,957.118,49088.650
2026,18.06.2013,8229.510,2700.930,15318.230,7699.740,1483.039,6374.210,2383.110,5961.710,959.020,2996.090,13007.280,21225.880,253.126,953.538,49464.940
2027,19.06.2013,8197.080,2683.980,15112.190,7731.820,1474.879,6348.820,2381.180,5969.380,958.370,2959.500,13245.220,20986.890,251.926,946.768,47893.060
2028,20.06.2013,7928.480,2586.450,14758.320,7496.050,1423.867,6159.510,2320.340,5847.760,933.620,2890.330,13014.580,20382.870,247.757,908.493,48214.430
2029,21.06.2013,7789.240,2549.480,14799.400,7421.060,1421.185,6116.170,2277.500,5739.730,920.120,2877.940,13230.130,20263.310,246.377,900.542,47056.040
2030,24.06.2013,7692.450,2511.830,14659.560,7249.470,1400.976,6029.100,2170.860,5574.410,898.310,2848.200,13062.780,19813.980,235.102,883.338,45965.050
2031,25.06.2013,7811.300,2543.370,14760.310,7397.390,1412.534,6101.910,2190.040,5658.560,909.740,2866.500,12969.340,19855.720,233.287,885.850,46893.040
2032,26.06.2013,7940.990,2602.810,14910.140,7553.890,1425.513,6165.480,2227.520,5739.090,931.130,2893.850,12834.010,20338.550,238.152,901.981,47171.980
2033,27.06.2013,7990.750,2619.860,15024.490,7671.700,1436.029,6243.400,2243.830,5797.680,952.820,2906.840,13213.550,20440.080,235.857,919.460,47609.460
2034,28.06.2013,7959.220,2602.590,14909.600,7683.040,1433.548,6215.470,2223.980,5795.180,946.350,2909.600,13677.320,20803.290,238.663,940.330,47457.130
2035,02.07.2013,7910.770,2603.200,14932.410,7732.620,1444.856,6303.940,2251.660,5816.050,952.330,2929.630,14098.740,20658.650,240.094,932.123,45228.950
2036,03.07.2013,7829.320,2570.760,14988.550,7675.290,1440.585,6229.870,2210.210,5778.280,944.960,2941.410,14055.560,20147.310,237.812,912.181,45044.030
2037,05.07.2013,7806.000,2596.010,15135.840,7781.980,1449.052,6375.520,2247.520,5813.390,952.420,2963.220,14309.970,20854.670,238.506,917.580,45210.490
2038,08.07.2013,7968.540,2650.850,15224.690,7863.480,1457.517,6450.070,2266.910,5868.440,966.310,2966.130,14109.340,20582.190,232.079,905.962,45075.500
2039,10.07.2013,8048.760,2659.710,15291.660,7971.620,1473.314,6504.960,2236.200,5867.150,971.930,3000.660,14416.600,20904.560,236.944,915.631,45483.430
2040,11.07.2013,8158.800,2681.320,15460.920,7986.400,1496.672,6543.410,2280.760,5907.750,986.720,3059.460,14472.580,21437.490,243.424,942.877,46626.260
2041,12.07.2013,8212.770,2674.870,15464.300,7983.180,1498.306,6544.940,2302.540,5930.780,991.680,3079.070,14506.250,21277.280,242.957,945.356,45533.240
2042,16.07.2013,8201.050,2665.610,15451.850,7932.790,1500.526,6556.350,2290.360,5894.820,990.990,3077.470,14599.120,21312.380,242.414,953.022,46869.290
2043,17.07.2013,8254.720,2681.880,15470.520,7928.150,1503.378,6571.930,2303.680,5908.480,987.820,3085.280,14615.040,21371.870,239.179,959.367,47407.310
2044,18.07.2013,8337.090,2717.990,15548.540,7929.010,1511.126,6634.360,2325.530,5949.000,997.580,3077.820,14808.500,21345.220,239.773,957.437,47656.920
2045,19.07.2013,8331.570,2716.170,15543.740,7928.120,1513.517,6630.670,2300.570,5947.960,991.970,3044.930,14589.910,21362.420,236.873,950.467,47400.230
2046,22.07.2013,8331.060,2725.400,15545.550,7927.450,1520.616,6623.170,2298.240,5955.210,997.610,3055.230,14658.040,21416.500,234.962,954.005,48574.090
2047,23.07.2013,8314.230,2722.900,15567.740,7896.260,1519.765,6597.440,2298.160,5935.010,991.610,3031.400,14778.510,21915.420,237.740,969.039,48819.520
2048,24.07.2013,8379.110,2752.250,15542.240,7923.070,1518.380,6620.430,2328.660,5968.760,999.550,3041.160,14731.280,21968.930,237.721,966.497,48374.230
2049,25.07.2013,8298.980,2740.290,15555.610,7865.380,1517.722,6587.950,2324.600,5954.780,987.830,3061.670,14562.930,21900.960,237.908,962.358,49066.750
2050,26.07.2013,8244.910,2741.960,15558.830,7796.840,1516.206,6554.790,2340.480,5938.550,987.180,3076.230,14129.980,21968.950,237.201,961.530,49422.050
2051,29.07.2013,8259.030,2741.730,15521.970,7814.110,1508.857,6560.250,2354.070,5959.360,988.610,3068.950,13661.130,21850.150,234.869,953.859,49212.330
2052,30.07.2013,8271.020,2759.210,15520.590,7810.170,1510.324,6570.950,2334.890,5966.150,996.210,3085.330,13869.820,21953.960,235.465,953.649,48561.780
2053,31.07.2013,8275.970,2768.150,15499.540,7820.430,1507.913,6621.060,2337.740,5977.440,996.760,3090.190,13668.320,21883.660,236.762,947.553,48234.490
2054,02.08.2013,8406.940,2811.000,15658.360,7963.930,1533.853,6647.870,2416.850,6035.030,1002.760,3143.520,14466.160,22190.970,240.221,955.353,48474.040
2055,05.08.2013,8398.380,2809.080,15612.130,7979.400,1530.462,6619.580,2420.840,6055.550,1010.190,3143.190,14258.040,22222.010,240.591,956.397,48436.440
2056,06.08.2013,8299.730,2790.780,15518.740,7996.790,1528.059,6604.210,2414.370,6023.250,1009.910,3122.200,14401.060,21923.700,241.795,946.303,47421.850
2057,07.08.2013,8260.480,2794.440,15470.670,7976.280,1519.330,6511.210,2410.130,6011.180,1014.810,3118.690,13824.940,21588.840,241.199,937.864,47446.710
2058,08.08.2013,8318.320,2816.880,15498.320,7955.290,1527.822,6529.680,2451.340,6048.490,1018.820,3130.120,13605.560,21655.880,241.497,946.395,48928.820
2059,09.08.2013,8338.310,2825.620,15425.510,7977.340,1526.905,6583.390,2472.430,6064.410,1020.920,3118.570,13615.190,21807.560,242.765,951.366,49874.900
2060,12.08.2013,8359.250,2827.150,15419.680,8000.600,1524.060,6574.340,2481.680,6094.050,1027.010,3125.920,13519.430,22271.280,248.411,957.819,50299.490
2061,13.08.2013,8415.760,2841.610,15451.010,8036.440,1527.194,6611.940,2492.930,6142.080,1030.370,3141.060,13867.000,22541.130,249.440,965.943,50600.550
2062,16.08.2013,8391.940,2854.270,15081.470,7961.310,1508.802,6499.990,2535.050,6129.280,1030.990,3073.910,13650.110,22517.810,245.332,958.108,51538.780
2063,19.08.2013,8366.290,2823.350,15010.740,7939.420,1501.387,6465.730,2497.930,6154.900,1028.690,3069.760,13758.130,22463.700,247.992,944.885,51574.090
2064,20.08.2013,8300.030,2787.980,15002.990,7935.890,1500.588,6453.460,2464.650,6118.370,1022.500,3082.170,13396.380,21970.290,248.277,932.147,50507.020
2065,21.08.2013,8285.410,2774.580,14897.550,7887.140,1489.650,6390.840,2456.960,6130.540,1020.930,3071.470,13424.330,21817.730,247.838,924.189,50405.200
2066,22.08.2013,8397.890,2812.320,14963.740,7988.600,1497.798,6446.870,2487.060,6185.290,1039.150,3101.820,13365.170,21895.400,247.406,922.279,51397.660
2067,23.08.2013,8416.990,2826.050,15010.510,8006.900,1508.490,6492.100,2510.570,6231.630,1041.200,3124.270,13660.550,21863.510,247.726,932.759,52197.060
2068,27.08.2013,8242.560,2749.270,14776.130,7886.070,1484.400,6440.970,2445.370,6125.630,1021.030,3059.580,13542.370,21874.770,248.239,915.444,50091.550
2069,28.08.2013,8157.900,2742.610,14824.510,7776.010,1480.031,6430.060,2450.890,6088.780,1010.120,3072.170,13338.460,21524.650,242.673,909.814,49866.920
2070,29.08.2013,8194.550,2758.310,14840.950,7763.550,1481.113,6483.050,2458.390,6140.560,1026.230,3093.360,13459.710,21704.780,240.526,920.838,49921.880
2071,30.08.2013,8103.150,2721.370,14810.310,7745.970,1472.738,6412.930,2428.930,6132.050,1019.840,3073.810,13388.860,21731.370,244.401,929.536,50008.380
2072,03.09.2013,8180.710,2753.350,14833.960,7866.230,1486.063,6468.410,2460.570,6218.020,1035.530,3091.760,13978.440,22394.580,243.674,933.937,51625.500
2073,04.09.2013,8195.920,2758.290,14930.870,7880.650,1496.294,6474.740,2481.350,6223.940,1041.980,3124.540,14053.870,22326.220,242.771,937.787,51716.160
2074,05.09.2013,8234.980,2774.200,14937.480,7932.290,1497.581,6532.440,2503.150,6249.280,1050.930,3129.940,14064.820,22597.970,241.456,947.674,52351.860
2075,06.09.2013,8275.670,2803.420,14922.500,7950.780,1502.400,6547.330,2497.230,6232.090,1044.110,3133.380,13860.810,22621.220,243.049,955.729,53749.420
2076,09.09.2013,8276.320,2798.310,15063.120,7935.760,1515.913,6530.740,2506.510,6258.170,1046.750,3169.930,14205.230,22750.650,248.034,973.790,54251.850
2077,10.09.2013,8446.540,2851.400,15191.060,8039.180,1529.139,6583.990,2532.930,6309.440,1063.630,3185.070,14423.360,22976.650,253.068,991.363,53979.030
2078,11.09.2013,8495.730,2863.440,15326.600,8051.310,1535.733,6588.430,2543.920,6317.300,1058.010,3179.860,14425.070,22937.140,257.538,991.940,53570.460
2079,12.09.2013,8494.000,2862.070,15300.640,8033.450,1532.928,6588.980,2508.590,6317.260,1062.790,3175.570,14387.270,22953.720,257.399,990.411,53307.090
2080,13.09.2013,8509.420,2867.110,15376.060,8038.310,1533.722,6583.800,2486.470,6325.900,1063.450,3178.270,14404.670,22915.280,251.985,986.843,53797.510
2081,17.09.2013,8596.950,2890.950,15529.730,8014.470,1547.238,6570.170,2498.850,6364.930,1070.610,3190.830,14311.670,23180.520,248.039,1002.442,54271.250
2082,18.09.2013,8636.060,2908.920,15676.940,8052.570,1561.533,6558.820,2506.210,6381.770,1072.190,3231.310,14505.360,23117.450,251.359,1000.985,55702.900
2083,24.09.2013,8664.600,2922.930,15334.590,8047.020,1555.566,6571.460,2512.200,6389.490,1071.750,3218.660,14732.610,23179.040,256.250,1010.557,54431.050
2084,25.09.2013,8665.630,2927.350,15273.260,8055.230,1553.746,6551.530,2525.740,6388.920,1077.900,3208.550,14620.530,23209.630,255.196,1007.548,54261.110
2085,26.09.2013,8664.100,2922.990,15328.300,8061.360,1556.737,6565.590,2531.550,6380.930,1079.540,3234.040,14799.120,23125.030,247.051,1003.003,53782.970
2086,27.09.2013,8661.510,2919.340,15258.240,8055.000,1554.992,6512.660,2548.720,6390.330,1087.690,3230.300,14760.070,23207.040,248.678,999.881,53738.920
2087,30.09.2013,8594.400,2893.150,15129.670,8022.600,1543.672,6462.220,2528.450,6392.900,1083.510,3218.200,14455.800,22859.860,252.552,987.458,52338.190
2088,08.10.2013,8555.890,2903.350,14776.530,7828.240,1523.130,6365.830,2477.360,6400.890,1079.880,3153.870,13894.610,23178.850,254.200,1008.885,52312.440
2089,09.10.2013,8516.690,2904.730,14802.980,7755.260,1519.779,6337.910,2463.570,6422.290,1068.700,3142.540,14037.840,23033.970,255.966,1005.690,52547.710
2090,10.10.2013,8685.770,2969.410,15126.070,7851.080,1545.942,6430.490,2514.120,6537.050,1085.050,3210.840,14194.710,22951.300,255.708,1014.054,52996.640
2091,11.10.2013,8724.830,2974.280,15237.110,7936.080,1557.351,6487.190,2511.770,6556.830,1088.200,3233.830,14404.740,23218.320,259.669,1023.209,53149.620
2092,15.10.2013,8804.440,3004.560,15168.010,7984.350,1558.188,6549.110,2547.670,6581.890,1099.220,3244.660,14441.540,23336.520,259.356,1029.854,54980.640
2093,16.10.2013,8846.000,3015.400,15373.830,7981.870,1570.340,6571.590,2546.060,6554.520,1098.260,3281.670,14467.140,23228.330,255.300,1031.272,55973.030
2094,17.10.2013,8811.980,3010.390,15371.650,8032.400,1586.638,6576.160,2547.750,6609.570,1097.170,3301.280,14586.510,23094.880,255.999,1033.971,55358.130
2095,18.10.2013,8865.100,3033.310,15399.650,8084.650,1598.139,6622.580,2572.860,6631.380,1104.100,3353.880,14561.540,23340.100,256.466,1042.057,55378.460
2096,21.10.2013,8867.220,3028.650,15392.200,8124.080,1599.727,6654.200,2574.180,6671.500,1118.810,3361.180,14693.570,23438.150,257.978,1042.660,56077.430
2097,22.10.2013,8947.460,3045.770,15467.660,8214.760,1610.794,6695.660,2565.780,6698.950,1122.770,3366.930,14713.250,23315.990,256.683,1044.660,56460.380
2098,23.10.2013,8919.860,3017.160,15413.330,8214.560,1601.642,6674.480,2551.940,6710.530,1118.720,3346.050,14426.050,22999.950,254.173,1033.472,55440.030
2099,24.10.2013,8980.630,3038.960,15509.210,8233.150,1607.920,6713.180,2550.380,6709.020,1120.480,3362.370,14486.410,22835.820,254.120,1030.815,54877.150
2100,25.10.2013,8985.740,3034.500,15570.280,8249.310,1607.962,6721.340,2541.370,6679.490,1119.450,3383.830,14088.190,22698.340,249.846,1027.268,54154.150
2101,28.10.2013,8978.650,3022.040,15568.930,8291.100,1610.224,6725.820,2537.800,6633.880,1122.310,3382.680,14396.040,22806.580,249.773,1034.376,55073.370
2102,29.10.2013,9022.040,3050.640,15680.350,8237.030,1614.334,6774.730,2566.710,6650.550,1125.290,3391.750,14325.980,22846.540,246.880,1036.763,54538.800
2103,30.10.2013,9010.270,3040.690,15618.760,8228.370,1611.857,6777.700,2611.270,6655.460,1128.030,3385.380,14502.350,23304.020,249.645,1042.751,54172.820
2104,31.10.2013,9033.920,3067.950,15545.750,8234.290,1602.860,6731.430,2602.920,6665.810,1129.850,3377.730,14327.940,23206.370,249.311,1034.420,54256.200
2105,05.11.2013,9009.110,3035.920,15618.220,8149.310,1599.427,6746.840,2642.670,6719.600,1130.690,3388.820,14225.370,23038.950,250.337,1016.296,53831.850
2106,06.11.2013,9040.870,3056.400,15746.880,8224.580,1607.718,6741.690,2665.660,6762.870,1141.850,3385.380,14337.310,23036.940,248.119,1016.186,53384.600
2107,07.11.2013,9081.030,3042.980,15593.980,8229.660,1588.468,6697.220,2659.910,6703.270,1141.910,3321.410,14228.440,22881.030,248.346,1010.189,52740.790
2108,08.11.2013,9078.280,3034.910,15761.780,8240.920,1596.279,6708.420,2633.860,6674.750,1134.060,3366.840,14086.800,22744.390,246.142,995.303,52248.860
2109,11.11.2013,9107.860,3052.830,15783.100,8280.200,1600.843,6728.370,2646.970,6740.190,1140.710,3362.980,14269.840,23069.850,245.415,992.986,52623.870
2110,12.11.2013,9076.480,3034.680,15750.670,8261.310,1598.551,6726.790,2636.570,6722.340,1126.290,3365.230,14588.680,22901.410,242.860,991.452,51804.330
2111,13.11.2013,9054.830,3021.170,15821.630,8234.720,1601.560,6630.000,2617.980,6682.640,1124.270,3405.560,14567.160,22463.830,238.921,979.879,52230.290
2112,14.11.2013,9149.660,3053.690,15876.220,8304.970,1612.859,6666.130,2607.810,6724.230,1145.910,3415.140,14876.410,22649.150,240.320,991.773,53451.600
2113,18.11.2013,9225.430,3081.300,15976.020,8351.380,1622.823,6723.460,2632.980,6744.830,1157.370,3388.870,15164.300,23660.060,248.597,1025.300,54307.040
2114,19.11.2013,9193.290,3049.170,15967.030,8300.120,1616.436,6698.010,2621.470,6738.050,1146.360,3378.130,15126.560,23657.810,248.951,1024.534,53032.910
2115,21.11.2013,9196.080,3044.340,16009.990,8268.690,1616.342,6681.330,2629.510,6734.880,1135.290,3402.730,15365.600,23580.290,250.826,1004.241,52688.020
2116,22.11.2013,9219.040,3055.980,16064.770,8250.430,1623.151,6674.300,2635.320,6768.130,1135.550,3422.020,15381.720,23696.280,249.702,1009.169,52800.740
2117,25.11.2013,9299.950,3072.750,16072.540,8304.050,1623.696,6694.620,2647.370,6801.350,1145.200,3427.490,15619.130,23684.450,249.232,1010.630,52263.510
2118,26.11.2013,9290.070,3062.620,16072.800,8238.920,1621.907,6636.220,2646.050,6807.500,1147.810,3445.760,15515.240,23681.280,248.753,1005.404,51446.910
2119,27.11.2013,9351.130,3082.650,16097.330,8245.680,1624.818,6649.470,2656.620,6822.930,1149.940,3470.480,15449.630,23806.350,250.082,1008.806,51861.210
2120,29.11.2013,9405.300,3086.640,16086.410,8264.200,1628.424,6650.570,2645.670,6848.220,1154.890,3487.820,15661.870,23881.290,255.547,1018.284,52482.490
2121,02.12.2013,9401.960,3077.230,16008.770,8257.320,1621.336,6595.330,2630.380,6859.240,1156.240,3481.150,15655.070,24038.550,250.294,1013.443,51244.870
2122,03.12.2013,9223.400,3013.880,15914.620,8109.890,1613.313,6532.430,2580.080,6769.380,1134.760,3479.340,15749.660,23910.470,254.751,1002.715,50348.890
2123,04.12.2013,9140.630,2991.760,15889.770,8045.540,1604.738,6509.970,2540.620,6698.100,1121.980,3483.010,15407.940,23728.700,258.413,995.747,50215.790
2124,05.12.2013,9084.950,2953.170,15821.510,8025.590,1598.882,6498.330,2510.900,6684.570,1118.070,3477.730,15177.490,23712.570,258.471,998.454,50787.630
2125,06.12.2013,9172.410,2979.940,16020.200,8066.070,1612.607,6551.990,2509.560,6741.260,1131.430,3504.260,15299.860,23743.100,256.418,1002.196,50944.270
2126,09.12.2013,9195.170,2988.670,16025.530,8056.330,1617.603,6559.480,2527.420,6743.580,1141.900,3516.172,15650.210,23811.170,257.122,1012.761,51165.380
2127,10.12.2013,9114.440,2960.860,15973.130,7971.840,1614.229,6523.310,2533.590,6737.280,1137.000,3514.204,15611.310,23744.190,257.093,1012.318,50993.020
2128,11.12.2013,9077.110,2947.310,15843.530,7956.320,1600.116,6507.720,2507.280,6722.610,1130.290,3468.994,15515.060,23338.240,253.454,1002.547,50067.990
2129,12.12.2013,9017.000,2928.120,15739.430,7849.620,1588.710,6445.250,2484.800,6680.440,1115.080,3460.292,15341.820,23218.120,252.235,991.524,50121.610
2130,13.12.2013,9006.460,2921.920,15755.360,7828.910,1587.695,6439.960,2462.160,6668.040,1110.920,3456.401,15403.110,23245.960,253.650,990.484,50051.180
2131,16.12.2013,9163.560,2978.770,15884.570,7856.270,1598.215,6522.200,2471.190,6711.910,1122.340,3475.795,15152.910,23114.660,249.942,990.404,50279.610
2132,17.12.2013,9085.120,2941.760,15875.260,7830.980,1592.788,6486.190,2447.480,6717.660,1128.290,3469.319,15278.630,23069.230,249.377,990.493,50090.350
2133,18.12.2013,9181.750,2975.090,16167.970,7881.260,1613.751,6492.080,2479.590,6737.410,1143.030,3509.627,15587.800,23143.820,249.365,992.704,50563.430
2134,19.12.2013,9335.740,3031.050,16179.080,8028.270,1618.384,6584.700,2484.520,6767.970,1156.680,3498.626,15859.220,22888.750,249.337,990.646,51633.430
