close_ts,btceur close_value
2022-02-18 01:00:00,38587.03
2022-02-19 01:00:00,35688.71
2022-02-20 01:00:00,35355.89
2022-02-21 01:00:00,35442.69
2022-02-22 01:00:00,33932.03
2022-02-23 01:00:00,32761.55
2022-02-24 01:00:00,33786.02
2022-02-25 01:00:00,32972.69
2022-02-26 01:00:00,34197.11
2022-02-27 01:00:00,34839.78
2022-02-28 01:00:00,34751.07
2022-03-01 01:00:00,33757.25
2022-03-02 01:00:00,38500.0
2022-03-03 01:00:00,39957.95
2022-03-04 01:00:00,39502.65
2022-03-05 01:00:00,38367.39
2022-03-06 01:00:00,35874.91
2022-03-07 01:00:00,36104.54
2022-03-08 01:00:00,35338.15
2022-03-09 01:00:00,34995.21
2022-03-10 01:00:00,35548.35
2022-03-11 01:00:00,37895.89
2022-03-12 01:00:00,35820.43
2022-03-13 01:00:00,35537.02
2022-03-14 01:00:00,35647.9
2022-03-15 01:00:00,34705.92
2022-03-16 01:00:00,36300.77
2022-03-17 01:00:00,35866.36
2022-03-18 01:00:00,37322.11
2022-03-19 01:00:00,36924.14
2022-03-20 01:00:00,37859.61
2022-03-21 01:00:00,38233.04
2022-03-22 01:00:00,37427.62
2022-03-23 01:00:00,37245.31
2022-03-24 01:00:00,38449.51
2022-03-25 01:00:00,38999.9
2022-03-26 01:00:00,40001.2
2022-03-27 01:00:00,40397.67
2022-03-28 02:00:00,40605.15
2022-03-29 02:00:00,42660.21
2022-03-30 02:00:00,42897.36
2022-03-31 02:00:00,42804.11
2022-04-01 02:00:00,42194.91
2022-04-02 02:00:00,41158.54
2022-04-03 02:00:00,41966.26
2022-04-04 02:00:00,41519.06
2022-04-05 02:00:00,42060.39
2022-04-06 02:00:00,42478.91
2022-04-07 02:00:00,41757.4
2022-04-08 02:00:00,39639.84
2022-04-09 02:00:00,39989.44
2022-04-10 02:00:00,38911.41
2022-04-11 02:00:00,39389.78
2022-04-12 02:00:00,38769.72
2022-04-13 02:00:00,36355.89
2022-04-14 02:00:00,37055.36
2022-04-15 02:00:00,37798.43
2022-04-16 02:00:00,36956.11
2022-04-17 02:00:00,37629.78
2022-04-18 02:00:00,37433.5
2022-04-19 02:00:00,36748.49
2022-04-20 02:00:00,37959.86
2022-04-21 02:00:00,38498.66
2022-04-22 02:00:00,38163.9
2022-04-23 02:00:00,37428.58
2022-04-24 02:00:00,36855.79
2022-04-25 02:00:00,36603.37
2022-04-26 02:00:00,36535.14
2022-04-27 02:00:00,37755.76
2022-04-28 02:00:00,35868.8
2022-04-29 02:00:00,37170.87
2022-04-30 02:00:00,37853.57
2022-05-01 02:00:00,36629.41
2022-05-02 02:00:00,35805.1
2022-05-03 02:00:00,36486.07
2022-05-04 02:00:00,36667.64
2022-05-05 02:00:00,35908.62
2022-05-06 02:00:00,37388.36
2022-05-07 02:00:00,34721.21
2022-05-08 02:00:00,34190.2
2022-05-09 02:00:00,33683.41
2022-05-10 02:00:00,32363.3
2022-05-11 02:00:00,28504.81
2022-05-12 02:00:00,29492.35
2022-05-13 02:00:00,27548.13
2022-05-14 02:00:00,27898.27
2022-05-15 02:00:00,28137.66
2022-05-16 02:00:00,28948.46
2022-05-17 02:00:00,30125.98
2022-05-18 02:00:00,28615.07
2022-05-19 02:00:00,28853.48
2022-05-20 02:00:00,27391.16
2022-05-21 02:00:00,28645.11
2022-05-22 02:00:00,27656.63
2022-05-23 02:00:00,27869.6
2022-05-24 02:00:00,28648.55
2022-05-25 02:00:00,27247.97
2022-05-26 02:00:00,27631.76
2022-05-27 02:00:00,27644.53
2022-05-28 02:00:00,27202.59
2022-05-29 02:00:00,26664.45
2022-05-30 02:00:00,27066.94
2022-05-31 02:00:00,27464.05
2022-06-01 02:00:00,29464.68
2022-06-02 02:00:00,29623.86
2022-06-03 02:00:00,27979.59
2022-06-04 02:00:00,28331.83
2022-06-05 02:00:00,27716.41
2022-06-06 02:00:00,27890.0
2022-06-07 02:00:00,27906.45
2022-06-08 02:00:00,29348.64
